trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
1,105,0,52.5,105,25,27.5,1,0,16.1836954865138,-8.81630451348624,3,1,26.712781098776,0.499573014517506,13.3009853847719
2,40,-54,-7,94,0,-7,1,0,-47.2849148309782,-47.2849148309782,3,1,-7.78721890122403,0.499573014517506,-3.93428361608207
1,36,0,18,36,20,-2,0,1,11.0887526922151,-8.91124730778488,3,1,-2.78721890122402,0.499573014517506,-1.43641854349454
3,0,-32,-16,32,-10,-6,0,1,-11.0134207176556,-1.01342071765557,3,1,-6.78721890122403,0.499573014517506,-3.43471060156457
2,40,-54,-7,94,0,-7,1,0,-47.2849148309782,-47.2849148309782,3,1,-7.78721890122403,0.499573014517506,-3.93428361608207
3,0,-50,-25,50,-30,5,1,0,-14.2699040627962,15.7300959372038,3,1,4.21278109877597,0.499573014517506,2.060592558128
3,0,-36,-18,36,-20,2,1,0,-11.868606805188,8.13139319481199,3,1,1.21278109877598,0.499573014517506,0.561873514575483
3,0,-34,-17,34,-20,3,1,0,-11.4517013610255,8.54829863897453,3,1,2.21278109877598,0.499573014517506,1.06144652909299
1,17,0,8.5,17,10,-1.5,0,1,6.68438058086422,-3.31561941913578,3,1,-2.28721890122402,0.499573014517506,-1.18663203623579
1,36,0,18,36,20,-2,0,1,11.0887526922151,-8.91124730778488,3,1,-2.78721890122402,0.499573014517506,-1.43641854349454
1,47,0,23.5,47,15,8.5,1,0,12.7127356683809,-2.28726433161914,3,1,7.71278109877597,0.499573014517506,3.80909810893927
3,0,-20,-10,20,-10,0,1,0,-7.86938680574733,2.13061319425267,3,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,37,0,18.5,37,15,3.5,0,1,11.2591093725309,-3.74089062746912,3,1,2.71278109877598,0.499573014517506,1.31123303635174
1,50,0,25,50,30,-5,0,1,13.0715469992335,-16.9284530007665,3,1,-5.78721890122403,0.499573014517506,-2.93513758704706
1,100,0,50,100,20,30,1,0,16.06203888223,-3.93796111777004,3,1,29.212781098776,0.499573014517506,14.5499179210657
3,0,-47,-23.5,47,-15,-8.5,0,1,-13.8236204062396,1.1763795937604,3,1,-9.28721890122402,0.499573014517506,-4.68364313785833
3,0,-34,-17,34,-20,3,1,0,-11.4517013610255,8.54829863897453,3,1,2.21278109877598,0.499573014517506,1.06144652909299
2,75,-75,0,150,0,0,0,1,-101.287723500591,-101.287723500591,3,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,100,0,50,100,20,30,1,0,16.06203888223,-3.93796111777004,3,1,29.212781098776,0.499573014517506,14.5499179210657
2,40,-40,0,80,0,0,0,1,-23.0534355976372,-23.0534355976372,3,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,75,-75,0,150,0,0,0,1,-101.287723500591,-101.287723500591,3,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,40,0,20,40,20,0,1,0,11.7410383287944,-8.25896167120561,3,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,25,-34,-4.5,59,0,-4.5,0,1,-18.3179426445733,-18.3179426445733,3,1,-5.28721890122403,0.499573014517506,-2.68535107978831
3,0,-28,-14,28,-10,-4,0,1,-10.0682939241718,-0.0682939241718064,3,1,-4.78721890122403,0.499573014517506,-2.43556457252956
1,22,0,11,22,10,1,0,1,8.09206637885263,-1.90793362114737,3,1,0.212781098775975,0.499573014517506,0.0623005000579769
2,75,-58,8.5,133,0,8.5,0,1,-52.0169323937104,-52.0169323937104,3,1,7.71278109877597,0.499573014517506,3.80909810893927
3,0,-22,-11,22,-10,-1,1,0,-8.46100379239027,1.53899620760973,3,1,-1.78721890122402,0.499573014517506,-0.936845528977036
2,40,-31,4.5,71,0,4.5,1,0,-11.5796977138129,-11.5796977138129,3,1,3.71278109877598,0.499573014517506,1.81080605086925
2,15,-3,6,18,0,6,1,0,4.63663363989577,4.63663363989577,3,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-32,-16,32,-10,-6,0,1,-11.0134207176556,-1.01342071765557,3,1,-6.78721890122403,0.499573014517506,-3.43471060156457
2,55,-28,13.5,83,0,13.5,0,1,-6.1558257517831,-6.1558257517831,3,1,12.712781098776,0.499573014517506,6.30696318152681
1,56,0,28,56,20,8,0,1,13.7005730059764,-6.29942699402358,3,1,7.21278109877597,0.499573014517506,3.55931160168052
1,125,0,62.5,125,25,37.5,0,1,16.5248388110176,-8.47516118898238,3,1,36.712781098776,0.499573014517506,18.296715529947
1,63,0,31.5,63,20,11.5,0,1,14.3066726350363,-5.69332736496368,3,1,10.712781098776,0.499573014517506,5.30781715249179
1,63,0,31.5,63,15,16.5,0,1,14.3066726350363,-0.693327364963682,3,1,15.712781098776,0.499573014517506,7.80568222507933
3,0,-84,-42,84,-30,-12,1,0,-17.5508714349404,12.4491285650596,3,1,-12.787218901224,0.499573014517506,-6.43214868866961
2,40,-14,13,54,0,13,1,0,3.90932301706231,3.90932301706231,3,1,12.212781098776,0.499573014517506,6.05717667426805
2,40,-80,-20,120,0,-20,0,1,-124.489326650044,-124.489326650044,3,1,-20.787218901224,0.499573014517506,-10.4287328048097
1,56,0,28,56,20,8,1,0,24.4216258544275,4.42162585442745,4,0,7.21278109877597,-0.500426985482494,-3.65346949709545
1,126,0,63,126,30,33,1,0,46.7408198993103,16.7408198993103,4,0,32.212781098776,-0.500426985482494,-16.1641441341578
2,55,-61,-3,116,0,-3,0,1,-23.8277212001872,-23.8277212001872,4,0,-3.78721890122402,-0.500426985482494,1.85122734321198
1,18,0,9,18,10,-1,0,1,8.60688147287718,-1.39311852712282,4,0,-1.78721890122402,-0.500426985482494,0.850373372246989
2,55,-11,22,66,0,22,1,0,14.5168941024462,14.5168941024462,4,0,21.212781098776,-0.500426985482494,-10.6594472938504
2,25,-9,8,34,0,8,1,0,6.12250608104132,6.12250608104132,4,0,7.21278109877597,-0.500426985482494,-3.65346949709545
3,0,-79,-39.5,79,-25,-14.5,0,1,-33.867568729047,-8.86756872904702,4,0,-15.287218901224,-0.500426985482494,7.60613767626065
2,75,-15,30,90,0,30,1,0,16.9401165649063,16.9401165649063,4,0,29.212781098776,-0.500426985482494,-14.6628631777103
1,63,0,31.5,63,20,11.5,1,0,27.0211125730943,7.02111257309432,4,0,10.712781098776,-0.500426985482494,-5.40496394628418
2,75,-83,-4,158,0,-4,0,1,-44.3250900347791,-44.3250900347791,4,0,-4.78721890122403,-0.500426985482494,2.35165432869447
2,55,-74,-9.5,129,0,-9.5,0,1,-37.96737623735,-37.96737623735,4,0,-10.287218901224,-0.500426985482494,5.10400274884818
2,40,-8,16,48,0,16,1,0,11.841370974446,11.841370974446,4,0,15.212781098776,-0.500426985482494,-7.6568853809554
3,0,-60,-30,60,-30,0,1,0,-26.6715173666808,3.32848263331919,4,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,75,-38,18.5,113,0,18.5,0,1,1.29732280658669,1.29732280658669,4,0,17.712781098776,-0.500426985482494,-8.90795284466164
3,0,-90,-45,90,-25,-20,0,1,-37.7904592411211,-12.7904592411211,4,0,-20.787218901224,-0.500426985482494,10.3584860964144
1,126,0,63,126,30,33,1,0,46.7408198993103,16.7408198993103,4,0,32.212781098776,-0.500426985482494,-16.1641441341578
3,0,-90,-45,90,-25,-20,0,1,-37.7904592411211,-12.7904592411211,4,0,-20.787218901224,-0.500426985482494,10.3584860964144
1,50,0,25,50,25,0,0,1,22.1199216928595,-2.88007830714049,4,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-50,-25,50,-20,-5,0,1,-22.6586558652523,-2.65865586525227,4,0,-5.78721890122403,-0.500426985482494,2.85208131417696
3,0,-79,-39.5,79,-25,-14.5,0,1,-33.867568729047,-8.86756872904702,4,0,-15.287218901224,-0.500426985482494,7.60613767626065
2,25,-22,1.5,47,0,1.5,0,1,-1.65303667850488,-1.65303667850488,4,0,0.712781098775975,-0.500426985482494,-0.400694091459245
3,0,-50,-25,50,-25,0,1,0,-22.6586558652523,2.34134413474773,4,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,75,-38,18.5,113,0,18.5,1,0,1.29732280658669,1.29732280658669,4,0,17.712781098776,-0.500426985482494,-8.90795284466164
3,0,-34,-17,34,-20,3,1,0,-15.8946709389101,4.10532906108992,4,0,2.21278109877598,-0.500426985482494,-1.15133456968299
2,40,-14,13,54,0,13,0,1,8.43614720344357,8.43614720344357,4,0,12.212781098776,-0.500426985482494,-6.15560442450792
2,15,-13,1,28,0,1,0,1,-0.122250418424821,-0.122250418424821,4,0,0.212781098775975,-0.500426985482494,-0.150480598717998
3,0,-42,-21,42,-15,-6,0,1,-19.3307706644177,-4.33077066441766,4,0,-6.78721890122403,-0.500426985482494,3.35250829965946
2,25,-50,-12.5,75,0,-12.5,0,1,-22.9246562471748,-22.9246562471748,4,0,-13.287218901224,-0.500426985482494,6.60528370529567
1,74,0,37,74,30,7,1,0,30.9265669362645,0.926566936264528,4,0,6.21278109877597,-0.500426985482494,-3.15304251161296
3,0,-42,-21,42,-25,4,0,1,-19.3307706644177,5.66922933558234,4,0,3.21278109877598,-0.500426985482494,-1.65176155516548
2,55,-74,-9.5,129,0,-9.5,0,1,-37.96737623735,-37.96737623735,4,0,-10.287218901224,-0.500426985482494,5.10400274884818
2,75,-38,18.5,113,0,18.5,1,0,1.29732280658669,1.29732280658669,4,0,17.712781098776,-0.500426985482494,-8.90795284466164
3,0,-36,-18,36,-20,2,0,1,-16.7640314925994,3.23596850740062,4,0,1.21278109877598,-0.500426985482494,-0.650907584200492
2,75,-26,24.5,101,0,24.5,1,0,9.97325557108363,9.97325557108363,4,0,23.712781098776,-0.500426985482494,-11.9105147575566
1,63,0,31.5,63,15,16.5,0,1,27.0211125730943,12.0211125730943,4,0,15.712781098776,-0.500426985482494,-7.90709887369665
3,0,-37,-18.5,37,-15,-3.5,1,0,-10.6828017526821,4.31719824731789,4,1,-4.28721890122403,0.499573014517506,-2.1857780652708
3,0,-25,-12.5,25,-10,-2.5,1,0,-8.51159102325834,1.48840897674166,4,1,-3.28721890122402,0.499573014517506,-1.6862050507533
1,25,0,12.5,25,15,-2.5,1,0,32.123876470745,17.123876470745,4,1,-3.28721890122402,0.499573014517506,-1.6862050507533
2,55,-74,-9.5,129,0,-9.5,0,1,-10.5677033916112,-10.5677033916112,4,1,-10.287218901224,0.499573014517506,-5.18321615237584
1,79,0,39.5,79,25,14.5,0,1,1430.33397729005,1405.33397729005,4,1,13.712781098776,0.499573014517506,6.80653619604431
1,55,0,27.5,55,30,-2.5,1,0,283.942186877537,253.942186877537,4,1,-3.28721890122402,0.499573014517506,-1.6862050507533
2,25,-19,3,44,0,3,1,0,2.87693127026178,2.87693127026178,4,1,2.21278109877598,0.499573014517506,1.06144652909299
1,105,0,52.5,105,25,27.5,1,0,8094.80469800132,8069.80469800132,4,1,26.712781098776,0.499573014517506,13.3009853847719
3,0,-56,-28,56,-25,-3,1,0,-12.7643643131766,12.2356356868234,4,1,-3.78721890122402,0.499573014517506,-1.93599155801205
3,0,-20,-10,20,-10,0,1,0,-7.32043432588335,2.67956567411665,4,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,42,0,21,42,10,11,1,0,115.26267818874,105.26267818874,4,1,10.212781098776,0.499573014517506,5.05803064523304
3,0,-47,-23.5,47,-15,-8.5,0,1,-11.9388510311888,3.06114896881117,4,1,-9.28721890122402,0.499573014517506,-4.68364313785833
1,25,0,12.5,25,10,2.5,1,0,32.123876470745,22.123876470745,4,1,1.71278109877598,0.499573014517506,0.811660021834236
2,75,-26,24.5,101,0,24.5,1,0,23.7207149193691,23.7207149193691,4,1,23.712781098776,0.499573014517506,11.8022663412194
2,40,-26,7,66,0,7,0,1,6.71645933343556,6.71645933343556,4,1,6.21278109877597,0.499573014517506,3.05973858716301
2,15,-30,-7.5,45,0,-7.5,0,1,-7.64111943485734,-7.64111943485734,4,1,-8.28721890122402,0.499573014517506,-4.18407012334083
2,25,-16,4.5,41,0,4.5,0,1,4.39011400184508,4.39011400184508,4,1,3.71278109877598,0.499573014517506,1.81080605086925
1,36,0,18,36,20,-2,0,1,74.8664311525774,54.8664311525774,4,1,-2.78721890122402,0.499573014517506,-1.43641854349454
2,55,-42,6.5,97,0,6.5,1,0,5.90326580901723,5.90326580901723,4,1,5.71278109877597,0.499573014517506,2.80995207990426
3,0,-79,-39.5,79,-25,-14.5,1,0,-14.0340078995311,10.9659921004689,4,1,-15.287218901224,0.499573014517506,-7.68108122496337
1,34,0,17,34,20,-3,1,0,64.6065943539346,44.6065943539346,4,1,-3.78721890122402,0.499573014517506,-1.93599155801205
3,0,-25,-12.5,25,-15,2.5,1,0,-8.51159102325834,6.48840897674166,4,1,1.71278109877598,0.499573014517506,0.811660021834236
1,150,0,75,150,30,45,1,0,161516.018170136,161486.018170136,4,1,44.212781098776,0.499573014517506,22.0435131388283
3,0,-34,-17,34,-20,3,1,0,-10.2177592854764,9.78224071452364,4,1,2.21278109877598,0.499573014517506,1.06144652909299
1,72,0,36,72,20,16,0,1,895.195536603795,875.195536603795,4,1,15.212781098776,0.499573014517506,7.55589571782057
3,0,-25,-12.5,25,-15,2.5,1,0,-8.51159102325834,6.48840897674166,4,1,1.71278109877598,0.499573014517506,0.811660021834236
2,25,-19,3,44,0,3,1,0,2.87693127026178,2.87693127026178,4,1,2.21278109877598,0.499573014517506,1.06144652909299
3,0,-72,-36,72,-20,-16,1,0,-13.7436133149515,6.25638668504847,4,1,-16.787218901224,0.499573014517506,-8.43044074673963
1,100,0,50,100,20,30,1,0,5802.88966567782,5782.88966567782,4,1,29.212781098776,0.499573014517506,14.5499179210657
1,22,0,11,22,10,1,0,1,24.9541113018006,14.9541113018006,4,1,0.212781098775975,0.499573014517506,0.0623005000579769
3,0,-17,-8.5,17,-10,1.5,1,0,-6.50548272281333,3.49451727718667,4,1,0.712781098775975,0.499573014517506,0.31208700731673
2,15,-20,-2.5,35,0,-2.5,0,1,-2.57822190330659,-2.57822190330659,4,1,-3.28721890122402,0.499573014517506,-1.6862050507533
1,75,0,37.5,75,15,22.5,1,0,1094.50782880354,1079.50782880354,4,1,21.712781098776,0.499573014517506,10.8031203121844
1,63,0,31.5,63,20,11.5,1,0,488.645021175965,468.645021175965,4,1,10.712781098776,0.499573014517506,5.30781715249179
1,63,0,31.5,63,15,16.5,1,0,488.645021175965,473.645021175965,4,1,15.712781098776,0.499573014517506,7.80568222507933
1,37,0,18.5,37,15,3.5,1,0,80.5313188653847,65.5313188653847,4,1,2.71278109877598,0.499573014517506,1.31123303635174
2,40,-80,-20,120,0,-20,0,1,-21.0094474991434,-21.0094474991434,4,1,-20.787218901224,0.499573014517506,-10.4287328048097
1,126,0,63,126,30,33,1,0,32734.2262861198,32704.2262861198,4,1,32.212781098776,0.499573014517506,16.0486369646182
1,67,0,33.5,67,30,3.5,1,0,52.4233316783002,22.4233316783002,5,0,2.71278109877598,-0.500426985482494,-1.40154806242423
3,0,-44,-22,44,-20,-2,1,0,-17.7981789458429,2.20182105415707,5,0,-2.78721890122402,-0.500426985482494,1.35080035772948
1,36,0,18,36,10,8,1,0,22.7324874196068,12.7324874196068,5,0,7.21278109877597,-0.500426985482494,-3.65346949709545
3,0,-56,-28,56,-20,-8,1,0,-21.4395468075592,-1.43954680755925,5,0,-8.78721890122402,-0.500426985482494,4.35336227062444
3,0,-22,-11,22,-10,-1,1,0,-9.87406010187607,0.125939898123928,5,0,-1.78721890122402,-0.500426985482494,0.850373372246989
2,25,-22,1.5,47,0,1.5,1,0,3.75129634357775,3.75129634357775,5,0,0.712781098775975,-0.500426985482494,-0.400694091459245
3,0,-150,-75,150,-30,-45,0,1,-38.8434919925785,-8.84349199257849,5,0,-45.787218901224,-0.500426985482494,22.8691607334767
3,0,-55,-27.5,55,-30,2.5,1,0,-21.1525094809757,8.84749051902434,5,0,1.71278109877598,-0.500426985482494,-0.901121076941739
2,25,-22,1.5,47,0,1.5,1,0,3.75129634357775,3.75129634357775,5,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,25,-16,4.5,41,0,4.5,1,0,6.32850858155085,6.32850858155085,5,0,3.71278109877598,-0.500426985482494,-1.90197504790673
1,126,0,63,126,30,33,1,0,153.229664724411,123.229664724411,5,0,32.212781098776,-0.500426985482494,-16.1641441341578
2,40,-80,-20,120,0,-20,1,0,-5.97373822631214,-5.97373822631214,5,0,-20.787218901224,-0.500426985482494,10.3584860964144
3,0,-67,-33.5,67,-30,-3.5,1,0,-24.4145711106729,5.58542888932713,5,0,-4.28721890122403,-0.500426985482494,2.10144083595322
1,18,0,9,18,10,-1,0,1,10.0929086476746,0.0929086476745713,5,0,-1.78721890122402,-0.500426985482494,0.850373372246989
3,0,-50,-25,50,-25,0,1,0,-19.6734670143683,5.32653298563168,5,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,55,-42,6.5,97,0,6.5,1,0,16.7081452704621,16.7081452704621,5,0,5.71278109877597,-0.500426985482494,-2.90282901887171
1,150,0,75,150,30,45,1,0,220.832764813205,190.832764813205,5,0,44.212781098776,-0.500426985482494,-22.1692679599477
3,0,-75,-37.5,75,-15,-22.5,0,1,-26.3816723629493,-11.3816723629493,5,0,-23.287218901224,-0.500426985482494,11.6095535601206
2,75,-38,18.5,113,0,18.5,1,0,34.9987291775688,34.9987291775688,5,0,17.712781098776,-0.500426985482494,-8.90795284466164
2,40,-80,-20,120,0,-20,0,1,-5.97373822631214,-5.97373822631214,5,0,-20.787218901224,-0.500426985482494,10.3584860964144
1,75,0,37.5,75,15,22.5,1,0,62.1435783225171,47.1435783225171,5,0,21.712781098776,-0.500426985482494,-10.9096607865916
3,0,-150,-75,150,-30,-45,0,1,-38.8434919925785,-8.84349199257849,5,0,-45.787218901224,-0.500426985482494,22.8691607334767
1,60,0,30,60,30,0,1,0,44.680000664507,14.680000664507,5,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,15,-3,6,18,0,6,1,0,6.48641008358031,6.48641008358031,5,0,5.21278109877597,-0.500426985482494,-2.65261552613047
3,0,-126,-63,126,-30,-33,0,1,-35.8172986750115,-5.81729867501146,5,0,-33.787218901224,-0.500426985482494,16.8640369076868
2,75,-67,4,142,0,4,1,0,25.4501696238885,25.4501696238885,5,0,3.21278109877598,-0.500426985482494,-1.65176155516548
3,0,-33,-16.5,33,-15,-1.5,0,1,-14.0538133284037,0.94618667159631,5,0,-2.28721890122402,-0.500426985482494,1.10058686498824
1,126,0,63,126,30,33,1,0,153.229664724411,123.229664724411,5,0,32.212781098776,-0.500426985482494,-16.1641441341578
2,40,-80,-20,120,0,-20,0,1,-5.97373822631214,-5.97373822631214,5,0,-20.787218901224,-0.500426985482494,10.3584860964144
1,32,0,16,32,10,6,1,0,19.6729879056508,9.67298790565081,5,0,5.21278109877597,-0.500426985482494,-2.65261552613047
1,67,0,33.5,67,30,3.5,1,0,52.4233316783002,22.4233316783002,5,0,2.71278109877598,-0.500426985482494,-1.40154806242423
3,0,-50,-25,50,-20,-5,0,1,-19.6734670143683,0.326532985631676,5,0,-5.78721890122403,-0.500426985482494,2.85208131417696
2,75,-101,-13,176,0,-13,1,0,16.7417170659669,16.7417170659669,5,0,-13.787218901224,-0.500426985482494,6.85549719803691
1,108,0,54,108,30,24,1,0,114.297021227879,84.297021227879,5,0,23.212781098776,-0.500426985482494,-11.6603012648154
2,55,-49,3,104,0,3,1,0,14.2757082794976,14.2757082794976,5,0,2.21278109877598,-0.500426985482494,-1.15133456968299
1,25,0,12.5,25,10,2.5,1,0,14.6735176469519,4.67351764695185,5,0,1.71278109877598,-0.500426985482494,-0.901121076941739
2,40,-14,13,54,0,13,1,0,16.9482513647696,16.9482513647696,5,0,12.212781098776,-0.500426985482494,-6.15560442450792
3,0,-125,-62.5,125,-25,-37.5,0,1,-35.6747601569905,-10.6747601569905,5,0,-38.287218901224,-0.500426985482494,19.115958342358
1,36,0,18,36,10,8,1,0,22.7324874196068,12.7324874196068,5,0,7.21278109877597,-0.500426985482494,-3.65346949709545
2,15,-10,2.5,25,0,2.5,0,1,3.16332487287572,3.16332487287572,5,0,1.71278109877598,-0.500426985482494,-0.901121076941739
1,17,0,8.5,17,10,-1.5,0,1,10.1236897640898,0.123689764089848,5,1,-2.28721890122402,0.499573014517506,-1.18663203623579
3,0,-42,-21,42,-10,-11,1,0,-24.4131359762123,-14.4131359762123,5,1,-11.787218901224,0.499573014517506,-5.9325756741521
2,55,-11,22,66,0,22,1,0,34.6774205169322,34.6774205169322,5,1,21.212781098776,0.499573014517506,10.5533338049256
1,32,0,16,32,10,6,1,0,22.4120219826238,12.4120219826238,5,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-62,-31,62,-25,-6,1,0,-38.8156334368919,-13.8156334368919,5,1,-6.78721890122403,0.499573014517506,-3.43471060156457
3,0,-55,-27.5,55,-30,2.5,0,1,-33.5438801029389,-3.54388010293889,5,1,1.71278109877598,0.499573014517506,0.811660021834236
1,42,0,21,42,25,-4,1,0,32.9091744195273,7.90917441952729,5,1,-4.78721890122403,0.499573014517506,-2.43556457252956
1,34,0,17,34,20,-3,0,1,24.3469433057612,4.34694330576119,5,1,-3.78721890122402,0.499573014517506,-1.93599155801205
1,108,0,54,108,30,24,1,0,191.778441461586,161.778441461586,5,1,23.212781098776,0.499573014517506,11.5524798339606
2,25,-34,-4.5,59,0,-4.5,1,0,0.912510977585107,0.912510977585107,5,1,-5.28721890122403,0.499573014517506,-2.68535107978831
1,62,0,31,62,25,6,1,0,61.3903366190669,36.3903366190669,5,1,5.21278109877597,0.499573014517506,2.56016557264551
2,55,-49,3,104,0,3,1,0,21.5760390009966,21.5760390009966,5,1,2.21278109877598,0.499573014517506,1.06144652909299
2,55,-11,22,66,0,22,1,0,34.6774205169322,34.6774205169322,5,1,21.212781098776,0.499573014517506,10.5533338049256
1,42,0,21,42,25,-4,1,0,32.9091744195273,7.90917441952729,5,1,-4.78721890122403,0.499573014517506,-2.43556457252956
3,0,-108,-54,108,-30,-24,0,1,-80.6957285027933,-50.6957285027933,5,1,-24.787218901224,0.499573014517506,-12.4270248628797
2,40,-31,4.5,71,0,4.5,1,0,13.2595585940412,13.2595585940412,5,1,3.71278109877598,0.499573014517506,1.81080605086925
2,55,-110,-27.5,165,0,-27.5,0,1,10.1957879964244,10.1957879964244,5,1,-28.287218901224,0.499573014517506,-14.175530413691
2,55,-19,18,74,0,18,1,0,31.3705207867049,31.3705207867049,5,1,17.212781098776,0.499573014517506,8.55504174685558
2,15,-20,-2.5,35,0,-2.5,0,1,-0.566926720202694,-0.566926720202694,5,1,-3.28721890122402,0.499573014517506,-1.6862050507533
3,0,-56,-28,56,-20,-8,0,1,-34.2812651001635,-14.2812651001635,5,1,-8.78721890122402,0.499573014517506,-4.43385663059958
2,15,-17,-1,32,0,-1,1,0,0.618747341796755,0.618747341796755,5,1,-1.78721890122402,0.499573014517506,-0.936845528977036
1,25,0,12.5,25,10,2.5,1,0,16.2180317675032,6.2180317675032,5,1,1.71278109877598,0.499573014517506,0.811660021834236
2,55,-11,22,66,0,22,1,0,34.6774205169322,34.6774205169322,5,1,21.212781098776,0.499573014517506,10.5533338049256
3,0,-33,-16.5,33,-15,-1.5,0,1,-18.5613742463737,-3.56137424637367,5,1,-2.28721890122402,0.499573014517506,-1.18663203623579
3,0,-63,-31.5,63,-15,-16.5,0,1,-39.5900501673076,-24.5900501673076,5,1,-17.287218901224,0.499573014517506,-8.68022725399839
1,34,0,17,34,20,-3,0,1,24.3469433057612,4.34694330576119,5,1,-3.78721890122402,0.499573014517506,-1.93599155801205
2,25,-25,0,50,0,0,1,0,4.0067793492216,4.0067793492216,5,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,74,0,37,74,30,7,1,0,84.8236420229689,54.8236420229689,5,1,6.21278109877597,0.499573014517506,3.05973858716301
