trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
2,55,-55,0,110,0,0,1,0,276.617351723321,276.617351723321,30,1,-1.0475,0.5,-0.3890625
2,15,-12,1.5,27,0,1.5,0,1,8.73476039659371,8.73476039659371,30,1,0.4525,0.5,0.3609375
2,55,-11,22,66,0,22,1,0,280.041334760858,280.041334760858,30,1,20.9525,0.5,10.6109375
1,25,0,12.5,25,15,-2.5,0,1,9.57122625337467,-5.42877374662533,30,1,-3.5475,0.5,-1.6390625
3,0,-100,-50,100,-20,-30,0,1,-19.2474646337117,0.752535366288296,30,1,-31.0475,0.5,-15.3890625
1,36,0,18,36,20,-2,0,1,12.3557490758048,-7.64425092419519,30,1,-3.0475,0.5,-1.3890625
1,37,0,18.5,37,15,3.5,1,0,12.5764986708431,-2.42350132915687,30,1,2.4525,0.5,1.3609375
2,55,-55,0,110,0,0,0,1,276.617351723321,276.617351723321,30,1,-1.0475,0.5,-0.3890625
1,63,0,31.5,63,15,16.5,1,0,16.8783373453901,1.87833734539008,30,1,15.4525,0.5,7.8609375
2,15,-30,-7.5,45,0,-7.5,1,0,6.37224259857913,6.37224259857913,30,1,-8.5475,0.5,-4.1390625
1,42,0,21,42,15,6,1,0,13.6090299540666,-1.39097004593336,30,1,4.9525,0.5,2.6109375
2,40,-44,-2,84,0,-2,1,0,92.856392125728,92.856392125728,30,1,-3.0475,0.5,-1.3890625
2,55,-19,18,74,0,18,1,0,278.54867539455,278.54867539455,30,1,16.9525,0.5,8.6109375
3,0,-56,-28,56,-25,-3,1,0,-15.5700854657782,9.4299145342218,30,1,-4.0475,0.5,-1.8890625
1,84,0,42,84,30,12,1,0,18.9208447143107,-11.0791552856893,30,1,10.9525,0.5,5.6109375
3,0,-125,-62.5,125,-25,-37.5,0,1,-20.1489774807797,4.85102251922034,30,1,-38.5475,0.5,-19.1390625
1,42,0,21,42,10,11,0,1,13.6090299540666,3.60902995406664,30,1,9.9525,0.5,5.1109375
1,42,0,21,42,25,-4,1,0,13.6090299540666,-11.3909700459334,30,1,-5.0475,0.5,-2.3890625
1,62,0,31,62,25,6,0,1,16.7550362856428,-8.24496371435716,30,1,4.9525,0.5,2.6109375
3,0,-100,-50,100,-20,-30,0,1,-19.2474646337117,0.752535366288296,30,1,-31.0475,0.5,-15.3890625
3,0,-22,-11,22,-10,-1,0,1,-8.58921728438466,1.41078271561534,30,1,-2.0475,0.5,-0.8890625
3,0,-25,-12.5,25,-10,-2.5,0,1,-9.45287581566869,0.547124184331308,30,1,-3.5475,0.5,-1.6390625
3,0,-72,-36,72,-20,-16,0,1,-17.3584924736564,2.64150752634358,30,1,-17.0475,0.5,-8.3890625
2,15,-20,-2.5,35,0,-2.5,1,0,7.33813438153383,7.33813438153383,30,1,-3.5475,0.5,-1.6390625
1,125,0,62.5,125,25,37.5,0,1,20.9640611021157,-4.03593889788433,30,1,36.4525,0.5,18.3609375
2,75,-83,-4,158,0,-4,1,0,1087.01916603187,1087.01916603187,30,1,-5.0475,0.5,-2.3890625
3,0,-42,-21,42,-10,-11,0,1,-13.3469554284346,-3.34695542843465,30,1,-12.0475,0.5,-5.8890625
1,42,0,21,42,10,11,1,0,13.6090299540666,3.60902995406664,30,1,9.9525,0.5,5.1109375
1,70,0,35,70,25,10,0,1,17.668265868535,-7.33173413146499,30,1,8.9525,0.5,4.6109375
2,15,-20,-2.5,35,0,-2.5,0,1,7.33813438153383,7.33813438153383,30,1,-3.5475,0.5,-1.6390625
2,55,-55,0,110,0,0,0,1,276.617351723321,276.617351723321,30,1,-1.0475,0.5,-0.3890625
3,0,-37,-18.5,37,-15,-3.5,1,0,-12.3582749489375,2.64172505106246,30,1,-4.5475,0.5,-2.1390625
1,30,0,15,30,15,0,1,0,10.9221834070047,-4.07781659299526,30,1,-1.0475,0.5,-0.3890625
1,150,0,75,150,30,45,0,1,21.5460879699835,-8.45391203001649,30,1,43.9525,0.5,22.1109375
2,75,-38,18.5,113,0,18.5,0,1,1087.58977133114,1087.58977133114,30,1,17.4525,0.5,8.8609375
1,54,0,27,54,15,12,1,0,15.6625762901647,0.662576290164669,30,1,10.9525,0.5,5.6109375
1,44,0,22,44,20,2,0,1,13.9907314596849,-6.00926854031514,30,1,0.9525,0.5,0.6109375
1,42,0,21,42,10,11,1,0,13.6090299540666,3.60902995406664,30,1,9.9525,0.5,5.1109375
1,70,0,35,70,25,10,0,1,17.668265868535,-7.33173413146499,30,1,8.9525,0.5,4.6109375
3,0,-63,-31.5,63,-15,-16.5,0,1,-16.4356617449023,-1.43566174490234,30,1,-17.5475,0.5,-8.6390625
3,0,-46,-23,46,-25,2,1,0,-14.0583808540325,10.9416191459675,30,1,0.9525,0.5,0.6109375
3,0,-56,-28,56,-20,-8,1,0,-15.5700854657782,4.4299145342218,30,1,-9.0475,0.5,-4.3890625
3,0,-63,-31.5,63,-20,-11.5,0,1,-16.4356617449023,3.56433825509766,30,1,-12.5475,0.5,-6.1390625
3,0,-150,-75,150,-30,-45,0,1,-20.6499615453381,9.35003845466186,30,1,-46.0475,0.5,-22.8890625
2,75,-48,13.5,123,0,13.5,0,1,1087.29797624329,1087.29797624329,30,1,12.4525,0.5,6.3609375
3,0,-60,-30,60,-30,0,1,0,-16.082057805246,13.917942194754,30,1,-1.0475,0.5,-0.3890625
3,0,-100,-50,100,-20,-30,1,0,-37.5990303254978,-17.5990303254978,31,0,-31.0475,-0.5,15.6584375
3,0,-55,-27.5,55,-30,2.5,1,0,-23.4230222140061,6.57697778599385,31,0,1.4525,-0.5,-0.5915625
3,0,-27,-13.5,27,-15,1.5,1,0,-12.4632329549806,2.53676704501942,31,0,0.4525,-0.5,-0.0915624999999999
1,50,0,25,50,20,5,0,1,15.1176989300253,-4.88230106997466,31,0,3.9525,-0.5,-1.8415625
1,50,0,25,50,30,-5,0,1,15.1176989300253,-14.8823010699747,31,0,-6.0475,-0.5,3.1584375
3,0,-79,-39.5,79,-25,-14.5,1,0,-31.4577289526928,-6.45772895269277,31,0,-15.5475,-0.5,7.9084375
1,42,0,21,42,15,6,1,0,13.6713678303187,-1.32863216968132,31,0,4.9525,-0.5,-2.3415625
3,0,-55,-27.5,55,-30,2.5,1,0,-23.4230222140061,6.57697778599385,31,0,1.4525,-0.5,-0.5915625
1,56,0,28,56,25,3,1,0,16.0461628207311,-8.95383717926889,31,0,1.9525,-0.5,-0.8415625
3,0,-30,-15,30,-15,0,1,0,-13.727482382394,1.272517617606,31,0,-1.0475,-0.5,0.6584375
3,0,-105,-52.5,105,-25,-27.5,0,1,-38.9506832494252,-13.9506832494252,31,0,-28.5475,-0.5,14.4084375
2,25,-25,0,50,0,0,1,0,-2.82438527506897,-2.82438527506897,31,0,-1.0475,-0.5,0.6584375
2,15,-13,1,28,0,1,1,0,0.120258812301593,0.120258812301593,31,0,-0.0475000000000001,-0.5,0.1584375
3,0,-46,-23,46,-25,2,1,0,-20.0989224365632,4.90107756343679,31,0,0.9525,-0.5,-0.3415625
3,0,-108,-54,108,-30,-24,0,1,-39.7424239081249,-9.74242390812492,31,0,-25.0475,-0.5,12.6584375
2,15,-13,1,28,0,1,1,0,0.120258812301593,0.120258812301593,31,0,-0.0475000000000001,-0.5,0.1584375
3,0,-40,-20,40,-20,0,1,0,-17.7810115777872,2.21898842221279,31,0,-1.0475,-0.5,0.6584375
2,40,-20,10,60,0,10,1,0,5.8392394892866,5.8392394892866,31,0,8.9525,-0.5,-4.3415625
2,25,-9,8,34,0,8,1,0,6.50627137077015,6.50627137077015,31,0,6.9525,-0.5,-3.3415625
1,108,0,54,108,30,24,0,1,20.5145414693873,-9.48545853061274,31,0,22.9525,-0.5,-11.3415625
1,84,0,42,84,20,22,1,0,19.0654567336259,-0.934543266374135,31,0,20.9525,-0.5,-10.3415625
2,40,-80,-20,120,0,-20,0,1,-41.7838631508288,-41.7838631508288,31,0,-21.0475,-0.5,10.6584375
1,60,0,30,60,30,0,0,1,16.600040349242,-13.399959650758,31,0,-1.0475,-0.5,0.6584375
3,0,-42,-21,42,-10,-11,0,1,-18.5629384942545,-8.56293849425448,31,0,-12.0475,-0.5,6.1584375
2,40,-40,0,80,0,0,1,0,-7.27809670174286,-7.27809670174286,31,0,-1.0475,-0.5,0.6584375
2,40,-36,2,76,0,2,0,1,-4.46242406613949,-4.46242406613949,31,0,0.9525,-0.5,-0.3415625
1,50,0,25,50,20,5,0,1,15.1176989300253,-4.88230106997466,31,0,3.9525,-0.5,-1.8415625
3,0,-126,-63,126,-30,-33,0,1,-44.2049300797667,-14.2049300797667,31,0,-34.0475,-0.5,17.1584375
1,63,0,31.5,63,15,16.5,0,1,16.9844153078368,1.98441530783677,31,0,15.4525,-0.5,-7.5915625
1,40,0,20,40,20,0,0,1,13.2679471648351,-6.73205283516486,31,0,-1.0475,-0.5,0.6584375
3,0,-72,-36,72,-20,-16,0,1,-29.2325519429044,-9.23255194290438,31,0,-17.0475,-0.5,8.6584375
3,0,-105,-52.5,105,-25,-27.5,0,1,-38.9506832494252,-13.9506832494252,31,0,-28.5475,-0.5,14.4084375
2,25,-25,0,50,0,0,1,0,-2.82438527506897,-2.82438527506897,31,0,-1.0475,-0.5,0.6584375
1,63,0,31.5,63,20,11.5,0,1,16.9844153078368,-3.01558469216323,31,0,10.4525,-0.5,-5.0915625
3,0,-50,-25,50,-30,5,0,1,-21.5984816098568,8.40151839014316,31,0,3.9525,-0.5,-1.8415625
1,36,0,18,36,10,8,1,0,12.4054768441656,2.40547684416556,31,0,6.9525,-0.5,-3.3415625
2,15,-15,0,30,0,0,0,1,-1.01403866885271,-1.01403866885271,31,0,-1.0475,-0.5,0.6584375
1,50,0,25,50,30,-5,0,1,15.1176989300253,-14.8823010699747,31,0,-6.0475,-0.5,3.1584375
1,28,0,14,28,10,4,1,0,10.4335126994751,0.43351269947509,31,0,2.9525,-0.5,-1.3415625
3,0,-25,-12.5,25,-15,2.5,0,1,-11.6076686312452,3.39233136875482,31,0,1.4525,-0.5,-0.5915625
2,55,-19,18,74,0,18,1,0,11.3299079823322,11.3299079823322,31,0,16.9525,-0.5,-8.3415625
3,0,-100,-50,100,-20,-30,0,1,-37.5990303254978,-17.5990303254978,31,0,-31.0475,-0.5,15.6584375
2,40,-14,13,54,0,13,1,0,9.33563920255244,9.33563920255244,31,0,11.9525,-0.5,-5.8415625
2,55,-55,0,110,0,0,0,1,-13.8927303529641,-13.8927303529641,31,0,-1.0475,-0.5,0.6584375
1,108,0,54,108,30,24,1,0,20.5145414693873,-9.48545853061274,31,0,22.9525,-0.5,-11.3415625
1,50,0,25,50,20,5,0,1,15.1176989300253,-4.88230106997466,31,0,3.9525,-0.5,-1.8415625
2,40,-80,-20,120,0,-20,0,1,-41.7838631508288,-41.7838631508288,31,0,-21.0475,-0.5,10.6584375
2,75,-48,13.5,123,0,13.5,0,1,-2.74952976492646,-2.74952976492646,31,0,12.4525,-0.5,-6.0915625
2,75,-67,4,142,0,4,0,1,-18.70832139664,-18.70832139664,31,0,2.9525,-0.5,-1.3415625
3,0,-50,-25,50,-10,-15,0,1,-21.5984816098568,-11.5984816098568,31,0,-16.0475,-0.5,8.1584375
1,79,0,39.5,79,25,14.5,1,0,18.6539135991778,-6.34608640082219,31,0,13.4525,-0.5,-6.5915625
2,25,-5,10,30,0,10,1,0,8.63644007399478,8.63644007399478,31,0,8.9525,-0.5,-4.3415625
3,0,-42,-21,42,-15,-6,0,1,-18.5629384942545,-3.56293849425448,31,0,-7.0475,-0.5,3.6584375
2,15,-12,1.5,27,0,1.5,0,1,0.679796829194334,0.679796829194334,31,0,0.4525,-0.5,-0.0915624999999999
2,55,-42,6.5,97,0,6.5,0,1,-3.82965834289478,-3.82965834289478,31,0,5.4525,-0.5,-2.5915625
2,55,-11,22,66,0,22,1,0,15.9090440636005,15.9090440636005,31,0,20.9525,-0.5,-10.3415625
3,0,-33,-16.5,33,-15,-1.5,0,1,-14.9691789051807,0.0308210948192507,31,0,-2.5475,-0.5,1.4084375
3,0,-50,-25,50,-30,5,1,0,-21.5984816098568,8.40151839014316,31,0,3.9525,-0.5,-1.8415625
3,0,-32,-16,32,-10,-6,0,1,-14.5577609590265,-4.55776095902647,31,0,-7.0475,-0.5,3.6584375
2,55,-19,18,74,0,18,1,0,11.3299079823322,11.3299079823322,31,0,16.9525,-0.5,-8.3415625
2,15,-12,1.5,27,0,1.5,1,0,0.770031205553966,0.770031205553966,31,1,0.4525,0.5,0.3609375
3,0,-55,-27.5,55,-30,2.5,1,0,-27.5,2.5,31,1,1.4525,0.5,0.8609375
2,40,-26,7,66,0,7,1,0,2.66486208609008,2.66486208609008,31,1,5.9525,0.5,3.1109375
2,55,-42,6.5,97,0,6.5,0,1,-2.7109653683795,-2.7109653683795,31,1,5.4525,0.5,2.8609375
1,34,0,17,34,20,-3,0,1,15.4541533049397,-4.54584669506025,31,1,-4.0475,0.5,-1.8890625
3,0,-70,-35,70,-25,-10,0,1,-35,-10,31,1,-11.0475,0.5,-5.3890625
2,40,-8,16,48,0,16,1,0,12.9849102603002,12.9849102603002,31,1,14.9525,0.5,7.6109375
1,100,0,50,100,20,30,1,0,38.1118036228476,18.1118036228476,31,1,28.9525,0.5,14.6109375
3,0,-42,-21,42,-25,4,1,0,-21,4,31,1,2.9525,0.5,1.6109375
2,40,-44,-2,84,0,-2,1,0,-9.25359754951679,-9.25359754951679,31,1,-3.0475,0.5,-1.3890625
3,0,-47,-23.5,47,-15,-8.5,0,1,-23.5,-8.5,31,1,-9.5475,0.5,-4.6390625
2,25,-28,-1.5,53,0,-1.5,1,0,-4.36261078164651,-4.36261078164651,31,1,-2.5475,0.5,-1.1390625
3,0,-105,-52.5,105,-25,-27.5,0,1,-52.5,-27.5,31,1,-28.5475,0.5,-14.1390625
3,0,-44,-22,44,-20,-2,1,0,-22,-2,31,1,-3.0475,0.5,-1.3890625
3,0,-67,-33.5,67,-30,-3.5,0,1,-33.5,-3.5,31,1,-4.5475,0.5,-2.1390625
3,0,-42,-21,42,-15,-6,0,1,-21,-6,31,1,-7.0475,0.5,-3.3890625
3,0,-90,-45,90,-25,-20,0,1,-45,-20,31,1,-21.0475,0.5,-10.3890625
2,55,-55,0,110,0,0,1,0,-12.2964774746548,-12.2964774746548,31,1,-1.0475,0.5,-0.3890625
2,25,-19,3,44,0,3,1,0,1.06931315561912,1.06931315561912,31,1,1.9525,0.5,1.1109375
3,0,-60,-30,60,-30,0,1,0,-30,0,31,1,-1.0475,0.5,-0.3890625
2,15,-13,1,28,0,1,1,0,0.217444272953739,0.217444272953739,31,1,-0.0475000000000001,0.5,0.1109375
2,75,-101,-13,176,0,-13,0,1,-49.5142687260879,-49.5142687260879,31,1,-14.0475,0.5,-6.8890625
1,126,0,63,126,30,33,0,1,44.9448071023956,14.9448071023956,31,1,31.9525,0.5,16.1109375
2,15,-3,6,18,0,6,1,0,5.54932783701381,5.54932783701381,31,1,4.9525,0.5,2.6109375
3,0,-50,-25,50,-25,0,0,1,-25,0,31,1,-1.0475,0.5,-0.3890625
3,0,-56,-28,56,-20,-8,0,1,-28,-8,31,1,-9.0475,0.5,-4.3890625
1,25,0,12.5,25,15,-2.5,0,1,11.6502145357671,-3.34978546423289,31,1,-3.5475,0.5,-1.6390625
2,25,-13,6,38,0,6,1,0,4.47929950040222,4.47929950040222,31,1,4.9525,0.5,2.6109375
1,36,0,18,36,20,-2,0,1,16.2732979614042,-3.72670203859582,31,1,-3.0475,0.5,-1.3890625
2,25,-25,0,50,0,0,0,1,-2.50834445238448,-2.50834445238448,31,1,-1.0475,0.5,-0.3890625
1,63,0,31.5,63,15,16.5,1,0,26.4645160168251,11.4645160168251,31,1,15.4525,0.5,7.8609375
2,75,-83,-4,158,0,-4,0,1,-30.7099149269238,-30.7099149269238,31,1,-5.0475,0.5,-2.3890625
2,25,-5,10,30,0,10,1,0,8.77865454560187,8.77865454560187,31,1,8.9525,0.5,4.6109375
2,15,-20,-2.5,35,0,-2.5,0,1,-3.7769567318105,-3.7769567318105,31,1,-3.5475,0.5,-1.6390625
3,0,-72,-36,72,-20,-16,0,1,-36,-16,31,1,-17.0475,0.5,-8.3890625
1,34,0,17,34,20,-3,0,1,15.4541533049397,-4.54584669506025,31,1,-4.0475,0.5,-1.8890625
2,75,-38,18.5,113,0,18.5,1,0,5.99495673851885,5.99495673851885,31,1,17.4525,0.5,8.8609375
3,0,-74,-37,74,-30,-7,0,1,-37,-7,31,1,-8.0475,0.5,-3.8890625
3,0,-50,-25,50,-30,5,1,0,-25,5,31,1,3.9525,0.5,2.1109375
2,75,-83,-4,158,0,-4,0,1,-30.7099149269238,-30.7099149269238,31,1,-5.0475,0.5,-2.3890625
1,47,0,23.5,47,15,8.5,1,0,20.6154144117859,5.61541441178591,31,1,7.4525,0.5,3.8609375
3,0,-105,-52.5,105,-25,-27.5,0,1,-52.5,-27.5,31,1,-28.5475,0.5,-14.1390625
1,47,0,23.5,47,15,8.5,1,0,20.6154144117859,5.61541441178591,31,1,7.4525,0.5,3.8609375
3,0,-44,-22,44,-20,-2,0,1,-22,-2,31,1,-3.0475,0.5,-1.3890625
3,0,-72,-36,72,-20,-16,0,1,-36,-16,31,1,-17.0475,0.5,-8.3890625
3,0,-56,-28,56,-20,-8,0,1,-28,-8,31,1,-9.0475,0.5,-4.3890625
2,25,-50,-12.5,75,0,-12.5,0,1,-19.4097156699533,-19.4097156699533,31,1,-13.5475,0.5,-6.6390625
2,25,-19,3,44,0,3,0,1,1.06931315561912,1.06931315561912,31,1,1.9525,0.5,1.1109375
2,55,-74,-9.5,129,0,-9.5,0,1,-28.2272764809466,-28.2272764809466,31,1,-10.5475,0.5,-5.1390625
1,25,0,12.5,25,10,2.5,1,0,11.6502145357671,1.65021453576711,31,1,1.4525,0.5,0.8609375
1,50,0,25,50,25,0,0,1,21.7531355860191,-3.24686441398094,31,1,-1.0475,0.5,-0.3890625
1,44,0,22,44,20,2,1,0,19.4580709127409,-0.541929087259124,31,1,0.9525,0.5,0.6109375
2,15,-30,-7.5,45,0,-7.5,0,1,-9.88559918991015,-9.88559918991015,31,1,-8.5475,0.5,-4.1390625
1,50,0,25,50,30,-5,0,1,21.7531355860191,-8.24686441398094,31,1,-6.0475,0.5,-2.8890625
2,25,-22,1.5,47,0,1.5,0,1,-0.698050733040716,-0.698050733040716,31,1,0.4525,0.5,0.3609375
1,150,0,75,150,30,45,1,0,50.4137551682216,20.4137551682216,31,1,43.9525,0.5,22.1109375
3,0,-70,-35,70,-25,-10,0,1,-35,-10,31,1,-11.0475,0.5,-5.3890625
1,105,0,52.5,105,25,27.5,1,0,39.5056604149052,14.5056604149052,31,1,26.4525,0.5,13.3609375
3,0,-75,-37.5,75,-15,-22.5,0,1,-37.5,-22.5,31,1,-23.5475,0.5,-11.6390625
1,50,0,25,50,25,0,0,1,21.7531355860191,-3.24686441398094,31,1,-1.0475,0.5,-0.3890625
3,0,-32,-16,32,-10,-6,1,0,-6.0009149021477,3.9990850978523,32,0,-7.0475,-0.5,3.6584375
2,55,-19,18,74,0,18,1,0,278.54867539455,278.54867539455,32,0,16.9525,-0.5,-8.3415625
2,25,-19,3,44,0,3,1,0,26.7303649877583,26.7303649877583,32,0,1.9525,-0.5,-0.8415625
1,50,0,25,50,10,15,1,0,242.619725983608,232.619725983608,32,0,13.9525,-0.5,-6.8415625
2,40,-26,7,66,0,7,1,0,93.7876006145053,93.7876006145053,32,0,5.9525,-0.5,-2.8415625
1,95,0,47.5,95,30,17.5,1,0,6224.74563570925,6194.74563570925,32,0,16.4525,-0.5,-8.0915625
3,0,-36,-18,36,-20,2,1,0,-6.15243983202003,13.84756016798,32,0,0.9525,-0.5,-0.3415625
2,75,-83,-4,158,0,-4,1,0,1087.01916603187,1087.01916603187,32,0,-5.0475,-0.5,2.6584375
3,0,-32,-16,32,-10,-6,1,0,-6.0009149021477,3.9990850978523,32,0,-7.0475,-0.5,3.6584375
1,70,0,35,70,25,10,1,0,1036.06351859013,1011.06351859013,32,0,8.9525,-0.5,-4.3415625
1,42,0,21,42,15,6,1,0,133.887300764518,118.887300764518,32,0,4.9525,-0.5,-2.3415625
1,50,0,25,50,30,-5,1,0,242.619725983608,212.619725983608,32,0,-6.0475,-0.5,3.1584375
3,0,-42,-21,42,-15,-6,1,0,-6.30862099022327,8.69137900977673,32,0,-7.0475,-0.5,3.6584375
1,32,0,16,32,10,6,1,0,61.924528269414,51.924528269414,32,0,4.9525,-0.5,-2.3415625
2,15,-13,1,28,0,1,1,0,8.51696798863178,8.51696798863178,32,0,-0.0475000000000001,-0.5,0.1584375
2,25,-16,4.5,41,0,4.5,1,0,27.1996114710712,27.1996114710712,32,0,3.4525,-0.5,-1.5915625
3,0,-37,-18.5,37,-15,-3.5,0,1,-6.18365327146487,8.81634672853513,32,0,-4.5475,-0.5,2.4084375
2,15,-15,0,30,0,0,1,0,8.12251805864976,8.12251805864976,32,0,-1.0475,-0.5,0.6584375
2,25,-5,10,30,0,10,1,0,29.9970243569404,29.9970243569404,32,0,8.9525,-0.5,-4.3415625
1,50,0,25,50,10,15,1,0,242.619725983608,232.619725983608,32,0,13.9525,-0.5,-6.8415625
2,15,-30,-7.5,45,0,-7.5,1,0,6.37224259857913,6.37224259857913,32,0,-8.5475,-0.5,4.4084375
3,0,-90,-45,90,-25,-20,1,0,-6.57190721447605,18.4280927855239,32,0,-21.0475,-0.5,10.6584375
3,0,-33,-16.5,33,-15,-1.5,1,0,-6.04321751076142,8.95678248923858,32,0,-2.5475,-0.5,1.4084375
3,0,-40,-20,40,-20,0,1,0,-6.26424414806448,13.7357558519355,32,0,-1.0475,-0.5,0.6584375
1,105,0,52.5,105,25,27.5,1,0,12731.844133735,12706.844133735,32,0,26.4525,-0.5,-13.0915625
1,40,0,20,40,20,0,0,1,115.115572983077,95.1155729830769,32,0,-1.0475,-0.5,0.6584375
1,42,0,21,42,10,11,1,0,133.887300764518,123.887300764518,32,0,9.9525,-0.5,-4.8415625
3,0,-33,-16.5,33,-15,-1.5,1,0,-6.04321751076142,8.95678248923858,32,0,-2.5475,-0.5,1.4084375
3,0,-25,-12.5,25,-15,2.5,1,0,-5.59494329458793,9.40505670541207,32,0,1.4525,-0.5,-0.5915625
3,0,-37,-18.5,37,-15,-3.5,1,0,-6.18365327146487,8.81634672853513,32,0,-4.5475,-0.5,2.4084375
1,32,0,16,32,10,6,1,0,61.924528269414,51.924528269414,32,0,4.9525,-0.5,-2.3415625
2,75,-15,30,90,0,30,1,0,1089.76196632502,1089.76196632502,32,0,28.9525,-0.5,-14.3415625
2,40,-8,16,48,0,16,1,0,96.8700604123468,96.8700604123468,32,0,14.9525,-0.5,-7.3415625
3,0,-56,-28,56,-25,-3,1,0,-6.48566510033544,18.5143348996646,32,0,-4.0475,-0.5,2.1584375
2,55,-110,-27.5,165,0,-27.5,1,0,276.428393503951,276.428393503951,32,0,-28.5475,-0.5,14.4084375
2,75,-83,-4,158,0,-4,1,0,1087.01916603187,1087.01916603187,32,0,-5.0475,-0.5,2.6584375
2,75,-101,-13,176,0,-13,1,0,1086.99813533359,1086.99813533359,32,0,-14.0475,-0.5,7.1584375
1,84,0,42,84,20,22,1,0,2831.16533228827,2811.16533228827,32,0,20.9525,-0.5,-10.3415625
2,75,-83,-4,158,0,-4,1,0,1087.01916603187,1087.01916603187,32,0,-5.0475,-0.5,2.6584375
3,0,-32,-16,32,-10,-6,1,0,-6.0009149021477,3.9990850978523,32,0,-7.0475,-0.5,3.6584375
3,0,-62,-31,62,-25,-6,1,0,-6.51982377615246,18.4801762238475,32,0,-7.0475,-0.5,3.6584375
3,0,-42,-21,42,-15,-6,1,0,-6.30862099022327,8.69137900977673,32,0,-7.0475,-0.5,3.6584375
3,0,-30,-15,30,-15,0,1,0,-5.90602495581883,9.09397504418117,32,0,-1.0475,-0.5,0.6584375
3,0,-42,-21,42,-25,4,1,0,-6.30862099022327,18.6913790097767,32,0,2.9525,-0.5,-1.3415625
2,25,-25,0,50,0,0,1,0,26.0311262928558,26.0311262928558,32,0,-1.0475,-0.5,0.6584375
1,22,0,11,22,10,1,1,0,26.7209076218149,16.7209076218149,32,0,-0.0475000000000001,-0.5,0.1584375
2,25,-5,10,30,0,10,1,0,29.9970243569404,29.9970243569404,32,0,8.9525,-0.5,-4.3415625
1,84,0,42,84,30,12,1,0,2831.16533228827,2801.16533228827,32,0,10.9525,-0.5,-5.3415625
1,56,0,28,56,25,3,1,0,376.342517492589,351.342517492589,32,0,1.9525,-0.5,-0.8415625
2,55,-110,-27.5,165,0,-27.5,1,0,276.428393503951,276.428393503951,32,0,-28.5475,-0.5,14.4084375
3,0,-50,-25,50,-30,5,1,0,-6.43177123778838,23.5682287622116,32,0,3.9525,-0.5,-1.8415625
3,0,-27,-13.5,27,-15,1.5,1,0,-5.73369940079687,9.26630059920313,32,0,0.4525,-0.5,-0.0915624999999999
2,25,-19,3,44,0,3,1,0,26.7303649877583,26.7303649877583,32,0,1.9525,-0.5,-0.8415625
2,75,-101,-13,176,0,-13,1,0,1086.99813533359,1086.99813533359,32,0,-14.0475,-0.5,7.1584375
3,0,-56,-28,56,-25,-3,1,0,-6.48566510033544,18.5143348996646,32,0,-4.0475,-0.5,2.1584375
2,75,-101,-13,176,0,-13,1,0,1086.99813533359,1086.99813533359,32,0,-14.0475,-0.5,7.1584375
3,0,-42,-21,42,-15,-6,1,0,-6.30862099022327,8.69137900977673,32,0,-7.0475,-0.5,3.6584375
1,17,0,8.5,17,10,-1.5,1,0,16.5872701588164,6.58727015881643,32,0,-2.5475,-0.5,1.4084375
1,20,0,10,20,10,0,1,0,22.2286656777849,12.2286656777849,32,0,-1.0475,-0.5,0.6584375
3,0,-50,-25,50,-25,0,1,0,-6.43177123778838,18.5682287622116,32,0,-1.0475,-0.5,0.6584375
3,0,-36,-18,36,-20,2,1,0,-5.80868787362011,14.1913121263799,32,1,0.9525,0.5,0.6109375
3,0,-42,-21,42,-15,-6,1,0,-5.93488070740451,9.06511929259549,32,1,-7.0475,0.5,-3.3890625
1,55,0,27.5,55,30,-2.5,1,0,349.890939372957,319.890939372957,32,1,-3.5475,0.5,-1.6390625
1,36,0,18,36,20,-2,1,0,84.7426042293853,64.7426042293853,32,1,-3.0475,0.5,-1.3890625
3,0,-36,-18,36,-10,-8,1,0,-5.80868787362011,4.19131212637989,32,1,-9.0475,0.5,-4.3890625
2,40,-8,16,48,0,16,1,0,76.9870947554649,76.9870947554649,32,1,14.9525,0.5,7.6109375
2,25,-9,8,34,0,8,1,0,24.8496289828843,24.8496289828843,32,1,6.9525,0.5,3.6109375
2,15,-13,1,28,0,1,1,0,7.45566356566883,7.45566356566883,32,1,-0.0475000000000001,0.5,0.1109375
3,0,-56,-28,56,-20,-8,1,0,-6.07104113930895,13.928958860691,32,1,-9.0475,0.5,-4.3890625
3,0,-50,-25,50,-30,5,1,0,-6.03072260934375,23.9692773906563,32,1,3.9525,0.5,2.1109375
3,0,-25,-12.5,25,-10,-2.5,1,0,-5.335250372183,4.664749627817,32,1,-3.5475,0.5,-1.6390625
2,55,-74,-9.5,129,0,-9.5,1,0,196.400074788435,196.400074788435,32,1,-10.5475,0.5,-5.1390625
2,25,-25,0,50,0,0,1,0,21.7811478947601,21.7811478947601,32,1,-1.0475,0.5,-0.3890625
3,0,-42,-21,42,-10,-11,1,0,-5.93488070740451,4.06511929259549,32,1,-12.0475,0.5,-5.8890625
3,0,-20,-10,20,-10,0,1,0,-4.93294739799442,5.06705260200558,32,1,-1.0475,0.5,-0.3890625
